song_id,song_length,genre_ids,artist_name,composer,lyricist,language
LsU6hxlKtB6P4uae7LbsvKWch0AiwM+9N3QQVwFSmNU=,293329,388|873,Erotic Lounge Buddha Chill Out Music Cafe,sacchetto giuliano,,52
YRN29ranLW8IyHQEpfxkd8fSgvzsEUzEi3qAy6I3k4U=,246831,1609,Aly & Fila,,,52
pJ7X37jZkmUnMRXqRYFsG1VUwan/Dinhhmk6TqC0vJI=,156317,2122,Billie Holiday with Teddy Wilson,,,-1
B88AiY/nc+ps517ETSeCNlouUFu6Z16exYKVZXDenUY=,289250,2086|374|139|125|109,Tina Zanotto Oaa| La| La,,,-1
DEz/nyhhkxS0T+JNs4bKGshzSfY+nUF51kE/nzVfIZM=,210558,2022,ANGRA,,,52
0jHwRyiGcS0nlxHLFduFwYP8geH4BkYQY7g4lfaUWQM=,269792,465,鄔禎琳 (Liantly Wu),,,3
M93x1qgGivrVpQ8Ypp6XZ6KxLvqzB0zyeVNS7hUMTaI=,247222,359,Arcade Fire,Howard Bilerman| Regine Chassagne| Richard Reed Parry| Timothy Kingsbury| Win Butler,,52
KQHR4GwEGg4509jUw6c7oncUNK5a8V4HmjPZZ5Hotow=,122671,726,In The Night Garden,,,52
39vewoegjDz9fsrNT3a8xQxS2/swVwo1m4K3Mj+rMPI=,214180,451,蔡國權 (Terence Tsoi),Terence Tsoi,,24
i5QhbUS5ZVS4ae5PrJY/LsPms87+kIufGrCwgpLhd6M=,255883,2022|1955,Children Of Bodom,,,52
pyBIr+oMHV/TAGBfq6OR+JLyvxhqJDtvCbDefz905vk=,333856,1609,The Sound Of Revealed 2012,,,-1
Bk1Nj/2iHyG08XV+OpQ3tGjVBvPe4Yq7cVUAjrJ+qqQ=,167926,1609,Showtek| Technoboy| Tuneboy,S. Janssen| W. Janssen| J. Farrar,,52
DDhholyGF7LVqNCpDFgQxn3qn9g/MI/22y3Wmfq2eD4=,194256,786,紓壓輕鬆聽,JAMES MICHAEL DOOLEY,,-1
gfMqnNeFazyuWxnOMSp3IFBhLk8ybHGDU+ClaRpWmMA=,208231,465,The Strokes,J. Casablancas,J. Casablancas,52
M6f6CBEShcc2YdCRdOLb6RDQhBjjJzsLliAtWajusQ4=,238413,873|786,心培和尚,心培和尚,,-1
9mpB2wSyna8n78fPfccCCyzMClDp+gXsQk3S4l/pyRo=,154877,465,Recollecting Singapore 60s,Unknow Composer,,52
uizt3dZIpAxjki9I+qmZBIJiTETbMJOFHWkvXs1yffM=,580870,1609,Monday満ちる,,,-1
XLWF5DuM5i8qDZffCV/f59GJcT71SbjX2FrkjTIMfgY=,243774,465,邱芸子,張宏國,張宏國,10
FsFyy4Nq7DvuCtnUYcvA4De+ciCOTQqJLD6EeOOXW38=,226301,2022,Creedence Clearwater Revival,John Fogerty,,52
ZnpMv973kv8tHggQPDUeay1F8FnSRQi8VJGt9Yyrecw=,264568,921,Original Broadway Cast,Trey Parker| Robert Lopez| Matt Stone,,52
6KcjCmjMgmWPxTDKSNPYmZ+TUYm/fiXvUM5PX0+iDb8=,221518,465,S/mileage,TSUNKU,TSUNKU,17
ZRQnQzBSJ9VbHmiJtjTIcJ7jZsrZFFwb7Onx0iHOcng=,208979,465,Arabesque,Ben Juris,,52
mAyKfUTsZF4n6MCgOoF+Cthr4toC4eoDJOZ9Drb4dNo=,196858,465,Lily Allen,Lily Allen| Greg Kurstin,,52
cGl0tzcHYB827JyL10xOULeHJZN9MFYDL4jWmJ85L5Y=,180072,2122,爵士演奏輯,,,-1
GkJB07CxHnDsyPXQvLxDYKjyAYkxWYHnbV/4k6zpm2E=,278871,465,Siori (しおり),Siori,,17
rpC02fvBIc2UPklSHhenrCXhKHXKtTL645zXv2Sbwng=,50364,458,蜜雪薇琪 (Michelle & Vickie),,,3
NKsR61Wt3dK8A00xPfPtN6fVayh/dKpjhRlG1ppCeuI=,277153,1259,At The Piano,,,52
FFslFECJLMACKVd477ba1ltueawSfs7ua97ha89zo7Q=,213066,465,Tomomi Tanimoto (谷本知美),Tadahiro Umetani,Hiroyuki Mori,17
lNShBXmtzJhsriCm8NDgF1BjDIL5/rhrhteUKHlHwZ0=,424089,451,Mr.,Mr.|Gary Tong,,24
Qin0Fsf9QFqo0RMvmf80AG5GXMX6txiCYxZJMH+bFfs=,313260,465,Espana De Amor,,,52
JiZiWFGCFvTquX8ZdOT2yYXNn33/hYqf4nfX4dRmTic=,153901,822,Joan Baez| Bob Dylan,Irving,,52
io7GTlD5Q5ZRA2rx7BKlrp6CL3AFqg98TVVzgdGKkeQ=,280450,465,Natalie Cole,,,52
zp528KFPtuLtkdqjZEnfoVlcn67BgxWhDGGfW5u77yw=,242938,1609,Various Artists,Sam Smith,Sam Smith,52
ZBTupuSU7KFmsoblm/c6ydcdKpN7FBUBrH1BbUnRJ64=,221262,465,Passenger,Mike Rosenberg,Mike Rosenberg,52
3eSMXcV4b5kt3iKF3MXFyI0GfR7un7TTmoMxxmmDzqk=,211905,465,黃玠瑋 (Zooey Wonder),黃玠瑋,黃玠瑋,3
pkbZLCl56t3psPjkQ8Kw+tE55KqwBxwl87umQv78Nw4=,266553,437,Nitta Emi (新田恵海),藤田淳平（Ｅｌｅｍｅｎｔｓ　Ｇａｒｄｅｎ）,Ｓａｔｏｍｉ,17
M4/bKYo2ZsHf7dlKC8knS5APzmCHiWCiXwvzSrXpD2A=,220171,465,Various Artists,,,3
+Uv7JKpJN4+fctEeJK428XaPvpQSv553p2NYSUsEOyA=,233743,444,Giriboy,,,31
sxpW0rrp7d9JLwrERB0RpNTungRgRiRLV/6+WAn6XCA=,128174,958,Vladimir Ashkenazy,Frédéric Chopin,,-1
LeU5DJd0G6/3X2wB6IBbVoRHhOY9Ja/xPn+07bLvzb0=,136735,921,Various Artists,Traditional,Traditional,52
oAgMmDqEN1TCuxRS+aCs0jaMdYe14GtDvXXDeSgkaMA=,237061,465,王易俊,王易俊,王易俊,3
wFEnBHuTvMPbdJlHdp37iHwHZWIcOzJdO/n8XMfsmUg=,224908,465,Sarah Brightman,Sarah Brightman| Matthias Meissner| Thomas Schwarz| Sophie B. Hawkins,,52
xEeHIy9bUgukkYtbISrEgt/YFbumnDNqUCAB9z2QSS4=,280137,465,SuG,武瑠(Takeru) &HearTribe,武瑠Takeru,17
28GCLnNd4D5/4+DekaXNfsl7NyCbG6Cfw9NHIPjKFu8=,212532,458,蔣薇,佚名,寇明亮,3
X7wGcVTuTUMii5WqJ+hvsu/Dx4QL2sZAPsjA01LAmRs=,207307,177,Scott Joplin,Joplin,,52
voyea/EIjKfGi2EHQzk6kcaoCspYlCr/jGeNuijGx2Q=,122932,958,100 Best Opera Classics,Wolfgang Amadeus Mozart,,52
ihWsci8qnsoRDttlyeCK+lWUDquv/XMKr1+Uz62cXD8=,172478,1011,Johnny Cash,,,52
LmthKpZSLm9xBilOA31UnzLgjCEad4Gtaxte/FRZNEk=,224208,465,郭富城 (Aaron Kwok),Chen Guang Rong,Xi Qing Lian,3
3R/I6MU3f9qa/PDfY5Q3pic4yf+FxN+fPzK3wcDP86I=,284029,958,Mstislav Rostropovich,Girolamo Frescobaldi,,-1
cDdA6ZuSaNEz/PCabywJGZnM4XRxEOG4ELW+297vk4s=,183344,2122,Ben Webster,Ellington| Mills| Parish,,52
p7UgWtCaPfUZ6LL5sLURONIHlh5UFtUlD9OpsetT2ro=,235398,958,The Piano Guys,Al van der Beek| Jon Schmidt| Steven Sharp Nelson,,-1
uBARC3JdhAlLYsgH37CnCn779AjOtj/9UlLse/ShdHU=,41981,958,Seiji Ozawa|New Japan Philharmonic Orchestra,Nie Er,,-1
Wo/mn1gLkv21h0Hbrvou0piQXvLnNmES3XGuOBhLm68=,240536,444,Beta89,,,31
UBJgirQzTgh9lHiBJS3vyR9qzPPaXcCo/mgtXbFOCVQ=,259042,2022,Alter Bridge,Mark Tremonti| Myles Kennedy| Brian Marshall| Scott Phillips,,52
t7LF4SgGG4vQuEygxF07Lcx4C37hPrAsArNYUWFnQyU=,284839,2022,Avantasia,,,52
U0xuKjVJ2ISypX0y/vrH+Xb/mJ971B9+PgO/inN855w=,180897,465,The Gabe Dixon Band,Gabe Dixon,Gabe Dixon| Rachel Dixon,52
EIIjFKCl3qWACSxA0VX01ej3aceaUKIqjMt31iffHVY=,261642,465,群星,Mark Lui,,24
AdbOlBn4tRrw03e1pQA2+8H1VJjzTuOWh3xWNy9qH9Q=,260075,,Joe Arroyo,,,-1
Y9J9QsKKDDVwHWcUfWumCHGujg7UrKXTPbOcCVh72zU=,200991,465,Christmas Hits| Christmas Songs| Christmas Music,Bob Dylan| Rams Horn Music| Sony/ATV Music Publishing LLC| Sony/ATV Music Publishing (UK) Limited,,52
Bqtne5s0F4e5qHYRWIoZmF+20BagXcOzltvS4tSvt9I=,271360,465,江美琪 (Maggie chiang),Hao Ku,,3
qYYJgUC2KD9ZWVqm1ZzhBSV2gJjKhWsoWbDeamDs8Ug=,233430,465,CF Hits Collection,,,52
KFrMHX5dly/I47rNkAL0xQG7bDmqf6JsSwGjkMCopxk=,143406,921,霹靂布袋戲劇集原聲帶,彭帆,,10
hWFcOgCyaRfqbMFXx0IfBWVOXRw4XK32zEsvqYuAPZI=,260158,437,Various Artists,片倉 三起也,宝野 アリカ,17
E3SvWkhZ0UU3Kj9gARbADFJi7jylq1C1z0Tes6x1L9M=,197416,465,Lorenzo Fragola,Lorenzo Fragola,Lorenzo Fragola,52
oIPGfaAlGZPCEhdB0LcI2PYfzc7OOYLDVXUqIRJRkjw=,228298,2022,Hinder,,,52
p+G+kdQKOBaJ65yfdIy7gqz06Tc2hnTgiWlJBFeFGNw=,264099,465,DISACODE,nishi-ken,須王秋羅,17
YDsSNP18uNyTV992nQbtuPKI+ktd2zZ0joD+bJ1U4DY=,188313,2086|374,FASHION TRENDS AND MUSIC,,,52
SWVNNrLFp0iWjO8jO2N0DuDhFqembtsyr27PPIfzJK4=,175635,958,Maria Callas,,,-1
ahFhvGyJzdDomtZgXbxJhuobO+AEDOsp4W0yuO4PhGs=,331720,465,Akemi Kakihara (柿原朱美),,,17
/CtPh3UWCE2W9TCzHmG+UqbLs/yT3fVlCLHuUFDV0dQ=,355869,2022,Joy Division,,,52
Ajz2M1AfZNJrstu/04vvUqUTrAm09hMswXvGzFwOcYE=,276897,1152|921,Various Artists,,,3
kaC8kSc4+PrYekNf9dRpGtBEislIIauCH1aeeFokXWo=,279301,242,Danny Wright,,,-1
5cAhcbVGPcNuSJrmEPj/0kCDoReP6GUbTxRpQX+2mR8=,196951,465,Modern Talking,,,52
Mw9ySt1oC06nqseDT7nSmPA601SDbo8Z9xral2nNoLo=,223375,139,Interscope Presents: Club Bangers,Keyshia Cole| S. Garrret| A. Da Veiga| J. Philliphs,,52
UufoI9LucBn/dEUV5qKbtxtAv1H55oD5I6yiD+aJzfA=,309800,465,民雄巴萊,民雄,黃祖蔭,3
QLq1NtNmtQFbI7rJyp65RJxRxc2eyARvXRJ/zoWdE+E=,1032405,1152|873|947,瓊英．卓瑪,傳統曲目,咒語,-1
gBF8z9Rz4gtn3xD4T+KRr0oGNuLTt8WUuh8IEbOlvW4=,232803,921,霹靂布袋戲劇集原聲帶,阿輪,,10
GAtY9rsDQJbwrhSF6RAD5CJm2tvRe9kC00rA0auYknc=,303856,921|1609|786,証聲音樂圖書館 ECHO MUSIC,Adam Hignell | Colleen Quinn,Adam Hignell | Colleen Quinn,52
5C3FYQ1W6qI7mzPtd3goreToFqztCdZ6mU/RUeTxrbM=,264672,465,Erlend Øye,,,52
OecT7QQfMgCcIHnsVQNn6w+f6+qYFim6EgISIm62Wko=,228531,465,蔡卓妍 (Charlene Choi),徐浩,C君,24
WVmEajSOaHVeq0+zuVam2Fb/WCXA0EmxA5p+8fut5R4=,127965,2022,Creedence Clearwater Revival,John Fogerty,,52
wHfqZqYZDuxGmAyptI7lPLOPad/K5C7LjSb0G8ww4OQ=,183484,786|2122,爵士演奏輯,,,-1
4nOyI3Sj42spuUHHmHIjSqP+lSuCcuWLMv618Eu8xjg=,208608,1138,Joyce Moreno,Alberto Ribeiro| João de Barro,,-1
RRmrkUsmvXYLqIjGLaE1Cugw5ao1+aMtmaCHpwsq/OI=,96688,2122,Beverly Kenney,,,-1
1txytYuLf+J7trg6lAx/cq6tYVrcolbBx5/MdmZsSYs=,193840,726,Smart Baby Music,,,-1
8P8EN/g2j6w6dR36koa2AiZGQ05NzcJEQtZs3I3jTG4=,206100,921,Kwon Jin Ah,Hye Seung Nam| Jin Ho Park,,31
NISFbmB9E9ZY+dF664sOG8bGMlPmjOJib2DeH0ZjlN0=,200620,1609,Mohombi,,,52
xST1gewKZPRijW6UZTGZ9pzGCjnrZWIAoIWb0YCDX1M=,468392,1609,Sech| Another Vision| Dj Henna| A Square,,,52
UYbpgkbEPzgT/bJkCtwk4LPecolQNlzbrS97qT2kGcc=,319095,2122,John Abercrombie,,,-1
34EMmFUHeoTfaKGS1toroBNxwjolO34TuMDuxiZyB8o=,269688,465,川島茉樹代 (Makiyo),Attaopol Prasurtying,Attaopol Prasurtying / 改編詞：葛大為,3
+FoXGktXSoXYviSdq7bQrmgEtFhjFjCuoHNU/xhtM0k=,219057,958,Mstislav Rostropovich,,,-1
Pxi681j7ecuAf2Rj6p8x9jFyxoqeQrbzA69CxZu1jyk=,232317,465,Avril Lavigne,Avril Lavigne| Evan Taubenfeld,Avril Lavigne| Evan Taubenfeld,52
w8bSIMtdAKJAjvFq8c1g2bzzmblEvQVekC55Cg6+icI=,202385,893,Various Artists,Adam Levine| Ammar Malik| Benjamin Joseph Levin| Johan Karl Schuster,Adam Levine| Ammar Malik| Benjamin Joseph Levin| Johan Karl Schuster,52
Uprp5lWo6ybkjuaORQ6VHSZgtsLV7j9zJOgogKt2d0Y=,253805,359,Radiohead,Colin Greenwood| Ed O'Brien| Jonny Greenwood| Phil Selway| Thom Yorke,,52
wwtb5w9IjlFNJxMK+Ov1ANMQyrmHDqlEL6FR7RR6xac=,169670,958,First Baby Classical Collection,Wolfgang Amadeus Mozart,,-1
txsY7kcqk0cSUumvf4cxgK7YG+ePENvd7KEDRitco7g=,151904,958,Daniel Barenboim,,,-1
pXk+vK1FsI4kS4RrW6PMNLYa6RfaeukpBdG8f1CSplA=,201142,2022,Someone Still Loves You Boris Yeltsin,,,52
T+/PRcDW4e90rcH2p/qrPoCkspmaGGFUb2KJMndUpZE=,223375,958,Vittorio Grigolo,Stevie Wonder,,-1
zyfM2vCVA8/AWkInyJ3l/PZGXlFyAnjQWUee9kekrbE=,127895,691,Last Christmas,,,52
L2ioHXY3ScUpawLbLZCI0bF0an/eISIaL3Wzh4jwtYg=,137508,921,Cars 2 Original Soundtrack,Michael Giacchino,,52
S+/7yHfrqh2xXARWtq0ETtpzs1JOV8pFpFMpIhI9yrs=,520124,509,徐薇/愛播講堂,,,-1
fk6jQ3ZtKNUV6MzgSm/uu8VXnRAxhQ/Ut/kBZw/ctx0=,200515,444,APRIL,,,31
soCSvkgWH2iJEi9qGrHT3LGzGiMhGRWXoR6bYboVnm0=,199549,2022,The Shins,,,52
4Cbqgim4oX7eVbwCXpRSutE9rlfEtK5mxNvJF9qgRNQ=,257880,,นิว จิ๋ว (New Jiew),,กสิ นิพัฒน์ศิริผล,45
874SKTLZAXz2Ky283Jg+zBg4DtW8m4OCBYUPmpPJ9hc=,322339,465,Ayaka Hirahara (平原綾香),,,17
aV7I0LEuKDv2/VNvcOA99VCBJYYIx9UJl+Jcf7FWKVk=,91579,958,Georges Pludermacher,,,-1
aEfLTEOAKia2mxhO3ejC93kKm2Oyvk2SeoN8QM1LODs=,203389,444,Girl's Day,,,31
FZm/W0cmc/KNEObvJWowTCSXDLO8/WF1JvKS5SmBNlg=,172849,465,The Sound Of Music,,,52
P6dJxYraa6Gl+mcKQM08+/9lAzJkNk/B76QJHfpvShw=,300466,940,Dan Gibson's Solitudes,,,-1
plFP8UEQr8Wd/+ZLpugWeHf2+csFnP0GzCBkqELBr+A=,189010,2122,Billie Holiday,Matty Malneck,,52
lcvtMUhNM04SHiAEFvkQmM8lKFvwfZJVw7n61jlDarQ=,226430,864|857|850|843,Nanamori-Chu☆Goraku-Bu (七森中☆ごらく部),土谷知幸,辻純更,17
6udbGujfWXcotBOpJ87vkvC5keexQDHA5fDy9X0yhAQ=,244784,465,Biagio Antonacci,,,52
IWHuL6K1Y5guylLwNTQhJ+umBvG3+ALaA3Luu+t7ZA4=,269923,458,龔玥,楊繼與,阿明,3
Kb143VeO2P6ADcrN55oxYSCDzUj0ZV9qEqp3zWXqnjY=,231601,465,蔡琴 (Tsai Chin),,,10
Xmfbkn28JUEvY8Qv+vR4jKCCCDPADl38eIdQhSrJJ40=,220682,465,蔡琴 (Tsai Chin),Hong Zhi Liang,,3
KqtUdPYqz+rZ0mqaoKSKq2zUyCeyxFmsZ5wfM27b5DE=,204892,451,Beyond,黃家駒　,黃家駒　,24
D6MSY9vY8b0uQ83YA7ie6NoVBuwaVOuENN4IRaJ42WY=,221936,465,Alban Petersen,,,52
nbBYEsiHm4FvHTI+Sb6Up+J4GCx5VK0Qz070m+PbaEk=,190728,786|958,狂想古典瘋,,,-1
1/GsXPx5ytvzdIJFrYgxHgth4bRVvbmUxznM7EQAV2E=,214389,2022,Kid Rock,,,52
Y/7mYZ503UVEODgjyoxTi4qoR2fEQ/RZGHiN7DY+yJk=,219521,465,文筱芮,,,3
VaRGfldK9nis61xVGM7ggcC+Pxv64iz/OMLFOZkq6yI=,269908,726,The Jamborees,,,-1
JYvB4U5Xuab1OCzgroWOXKsgqEsckLDodsFzuvzBALQ=,172617,2022,Magic Kids,,,52
rWQhSvUyOoCCUiwkKhfwVVXYq0mKpLuKNNGwjpXqA8s=,216177,786,a.m.studio,,,-1
fddduEytLK5daVjtqqtfFZRDZr6p4qCxB5FcIJ88HPs=,181794,1011,Jason Aldean,David Lee Murphy| Ben Hayslip,David Lee Murphy| Ben Hayslip,52
I0b6OIb+YC+SG6Vwlo3xoJo6uLOGRmRxLWm/z6lYPZ4=,185202,2189|958|367,Luciano Pavarotti,Giuseppe Giordani,,-1
w/c/2aCFuVJBWtsOhsIBshHneTyD28gHqnKGV9l5BRg=,234136,2022,Shinedown,,,52
mCHzsVI6x+oKebOdbB+VbPOyK5Gcn/YLQ72k9N9QGcI=,237322,2122,Miles Davis,,,52
NydfEEYoWuBFN3IZ1xXHjjkPojFKIejH4O36QnKGVKg=,282935,2122,Bill Evans,Cole Porter,,-1
2CeCodDcu1QulIjxsotmzlOj6fyQxKM8bbUh4Z356cg=,99102,465,Various Artists,Rodney Jerkins| Andre Lindal| Lauren Christy,,52
MbepbKWU2OUDyGO16tEqFOHCLZi/B7ShFrZO9LqYjvU=,204266,465,Jessie Ware,Jessie Ware| Dave Corney| Julio Bashmore| Breyner Baptista| James Napier,,52
n7R9yuKaJGhKbHLIXHNU7pC8ei3OfTC4g0OudiN+Iwo=,172073,,田原,田原 ,田原 ,52
FzhxzVYU0Ar90D5hW/hL+z0KjQzgZaTZ+S61vvbIYkk=,193839,465,蔡楓華 (Kenneth Choi),顧嘉煇,鄭國江,3
Wk8eSPXWzMWwZ82q+dPVK5WuVq0K6zyVWDzC33F44DE=,293035,465,Snoop Dogg,Snoop Dogg| Kokane| Kevin Gilliam| Peter Solley| Mike Skill| Wally Palamarchuk| Jimmy Marinos| George Canler| Andre. Edwards,,52
Z7dJUt8ElWu88+3aUwUGZoYLhZ/ea66srr6q7fc+Lh4=,219475,921,Jocelyn Alice,,,52
6poODtnZweRGzesFZiHVdcOj/yhWb34g0jFc6DjY7Zk=,189475,465,Nana Mouskouri,Manos Hadjidakis,,52
0KvF2UeQWak1e7/P3U3JnZh6f4P0kDbMGLY6NQX7Yf8=,221240,430,Baptiste Giabiconi,Pete Boxsta Martin| Ed Drewett| Ruth Anne Cunningham,,52
jNYEDDMqqZfjUEgr2m6NLh3kXS+aiReaELAmA/APlto=,238027,2022,AWOLNATION,,,52
Kog56g5yINlVljHaAoOdpKs6bCKKMWCCHouTrwUoYQo=,105047,726,Kids Songs,Traditional,,-1
TdS8XVxJyHj7oGHJ2F8pBG/ElqEDHEpkdw9EmxkmtHI=,185573,465,The Music Behind The Magic,Danny Elfman,,52
dU7Rbe0GEvnBd4raBWRZ5+Mb13mkgLA3dfA8fFSkJq8=,205101,465,孫燕姿 (Yanzi Sun),Wu Wei-Zhen,Liao Ying-Ru (Kate),3
ipCL7oVYcV2B5E4zIGstscvFzgbtb4ysRmp2ZvBt2xo=,63007,726,The Kiboomers,,,-1
5eMX9/g/lUaVWGFtHSbfpqOOJeRALHAleeMCvkrMwgw=,201952,786,Juzzy Orange,,,-1
BI0vzRkgswuJNpQq8HWQGBNnqHlXwKYfE/GDifsYRUI=,196719,2022,Korn,Korn| Jeff Abel| Sean Casavant,Jonathan Davis,-1
vkvGlfkd3bKe+6KfyHqAYAwi0B9BUF2k+Jbz1ora/p8=,356937,1259,Hot Chip|The Pharcyde,Emandu Wilcox|Derrick Stewart|Mark Sebastian|John Sebastian|Romye Robinson|John Martinez|Trevant Hardson|John Boone,,52
AEVp9O0mTiiVp72YVOvtvsmvioJ7LKUCOSvpp/SqPbw=,295392,465,林欣彤 (Mag Lam),,,24
Cn/Ui4D8uICtC8ll67YORJpRT3AOr4Ba72krq2YWrVI=,203940,947,城市樂章,,,-1
aQND94BD0MyFzqzUh2owW+5x++CYMGNnmCgHv7aqV4I=,223608,465,Silje Nergaard,,,52
GrTKGnflpFdhW7g4W1MqyXUqoJQgDybfBcjLEGq2l8k=,206889,2022,QURULI (くるり),,,17
wjSiP6dKnMLbeAxnzW47ZYGqa/aS+I2UoZjaU1xI8P4=,189466,465,Before You Exit,,,52
drfir3sDQUEZeFEuqqfqUPDffzZ32B4TURwC184E9X8=,409495,940,101 Musica Piano Artisti,Robert Schumann,,-1
swKC2jfgdRiz10kd1M7xMe1eVXUxuw3itmCXG1eS2kE=,167288,465,楊燕&謝雷,梅翁,秦冠,3
I/x8HFsANW/rHlsrOtaAL17TPdFm6SWJqx58G1VJpng=,290435,1259,Various Artists,Dr. Dre| Ice Cube,,52
V0yUjkWeRWTCEVOmZhfyzZT7ZzutDcYlzbSQOqvxx8I=,215693,444,Mighty Mouth,,,31
iIgtEIxmQghVXU09XBkcJuglGQ8Gk1ekdAgVsXASncQ=,275328,2157,邱賢桂,邱賢桂,邱賢桂,10
AHN8Pyof/VdtgkXdssFsG2MbzSqbXoMbcx7qvFfdHss=,234707,958,Riccardo Chailly| Royal Concertgebouw Orchestra,Modest Petrovich Mussorgsky,,-1
VKxYgyvsPF09CWuXW0k+iN9oqTkpAbF6POwEOUsJFp0=,201978,2022,Aqua Timez,Takeshi Tsuji;Aqua Timez;Futoshi,,17
ZGcWS01p9czyGzQ/buIZW0SKwlsusrshAYpgYxGX1F4=,267215,465,費翔,Sonny Limbo| John Healy| Bertie Higgins,,3
r/l/pfnBzs4/xhvIZTwq3HJ/EqlDyfHA6KF0dNVt9BY=,205061,1259,Raw-G,,,31
yGUfKWW540ai/di14GjV3t3ELuvrs3E5ZGEYVrmoGMQ=,255884,465,譚詠麟 (Alan Tam),Alan Tam,,24
TYfxqABl8zNmU03PodgQ799kRXuobnQDASiokKiyfIg=,215024,465,Britney Spears,Jörgen Elofsson| David Kreuger,Jörgen Elofsson| David Kreuger,52
CptuI2JJy7x+yF1DnqdKJz6SFsddekvVEfSHvsgMQL0=,325720,1609,Luttrell,,,52
vf8fNVFnhbM/bh87EfVxR3MNX0z1sT6GPvnnaL3YGqA=,190902,444,NC.A,,,31
GnQb5eE1EmpvML40hljF38+vvs2Kjf9LiPr7MsjMdLM=,184800,2122,Kristin Chenoweth,艾靈頓公爵,Lawrence Brown,-1
xQtVAXXEViwQ9ss1cK+PHUKU+eShBQnivS3bc7yC1wM=,249939,1259,Waka Flocka Flame,,,-1
rCxzTtZ2vjUyM4k55pdJ5+1bJRxdeiq/l77BI+VBhmg=,72632,864|857|850|843,仙劍奇俠傳 電玩原聲帶,,,-1
Gydl7ZXWL0HEDvTbS80CAjUr2j45D17RIVYCy20DWyU=,449166,1616,Various Artists,Venuti,,52
vMfeBzNFeb7UFwjv0Fm8bq0T81HtYFaxgRbr0QCrkoA=,343275,437,Kalafina,Yuki Kajiura,Yuki Kajiura,17
Gx2DjAfpqhr7cuWqWomoWbEygH56VDaBPzEZRfyvGHU=,263129,465,The Cab,Alex DeLeon| Johnny Coffer| Nick Bailey| Ryan Ogren,,52
KTP4EeRxnmPSqlsWuy8ZS2RTzuLZvrSJBw3PeUN8CjQ=,388420,388|873,神山純一,神山純一,,-1
zA6tA4p3w7ard+dwaprNe4dGO8rzS4GGXgB7ywMQ4o0=,158081,94,Lloyd Price,B. Green| M. Edwards,,52
PEIAwvYjs8Am1Y0ZNkaTy0DaosztpBZhWqQ/I/noBss=,268979,864|857|850|843,Various Artists,羽鳥風画,片霧烈火,17
03uzu68XuE6EsWneuI9sdVLYN7q0yTFqiAvyotUfjw4=,194397,958,Sarah Cunningham,Le Sieur Demachy,,-1
knzIWmwmH8YDiQeRHGliiCNt22pjz7pxPLc2S3CRXx0=,221982,958,Sarah Chang,Nicolò Paganini,,-1
YEQ/mgSy3JXFZsiz3WyYAofKaXt93nhZK+aiwhT/g6g=,232849,139,K.Maro,Cyril Kamar| Louis Côté,Cyril Kamar,-1
TLNXzZhk564KI383ERr6mf0Wj7AjZdSWr3YxkLBGgAk=,274076,437,Kaori Sawada (澤田かおり),澤田かおり,澤田かおり,17
SPs9HQxPRVNUr/MV5nRzLikNchKv3YAhOXh9L3+Z00c=,368384,958,Nikolaus Harnoncourt & Concentus musicus Wien,Wolfgang Amadeus Mozart,,-1
TfCYGk/6isfqi4ht1jy9ZJhBa9MQL1ne8F1WQfPcXa4=,180114,444,NORAZO,,,31
zEqVIxZqyEB2kcV1oggPOa7zi3WR0SGKwmFjwEMy4Jo=,251704,1152|947,Piano Brothers,,,-1
4wjVSDaYXRgv9IdGPjxTcNCJJh0QK+Vt8LBvhiams7k=,328080,465,Every Little Thing,,,17
06nwW7ZVT7NXyTlog2gy4ZN9UJgtygQZvDyDVGtVrQM=,286364,465,Three Days Grace,寬限三日樂團|Barry Stock,寬限三日樂團|Barry Stock,52
a1pSJ8ZB+d/W3NBDMdV9IVADmleYMvFkhak1k5NWJrk=,314955,1609,Various Artists,,,52
zOfIYynzdsKOlTnWe7Z0qkGHGoKCvUpJ9jtSlvE4sG8=,213577,451,Robynn & Kendy,Robynn Yip,,24
8deWBtV5JZexftlgbpQNjAPvzz+cy7mra4ns66HhPmI=,273391,2022,Aqua Timez,,,17
4459Tld6GNVLzw9GcqjjdFEEGr2LuQ9vfCOe2HFaoQ4=,244897,465,Dizzy Dizzo,,,3
17qKiE284ajuQd9uwOL7LPuocvlWM+01AuP5WD6xICA=,446241,465,Lauryn Hill,,,52
8pVL69nzV0fMAza9RKBbjOCguV6TkqMwQvTherlvMYA=,135140,2122,Billie Holiday,J. C. Johnson,,52
Yww87MBt80IBGKuy0kpKMBG9RNEc4DRfQB99EypGM1s=,147400,1259,Iamsu!,,,52
sPy8Up0VzNXNL15YTEMoy4/Wh+SImzPO6HySX4BkrVo=,251072,465,Labrinth,Timothy McKenzie|Natalie Hemby|Josh Kear,Timothy McKenzie|Natalie Hemby|Josh Kear,52
NfYf54tvrFbkHDeEgXzJDMYJhPYjhJqozI7T6Bvulqk=,265926,465,李明洋,,,10
5O83uOLLqW0hnEu6uRw8RuMabUjyj7BWj7z1L5FckZc=,349972,1616|1609,Young Squage,Joshua Wesström|Lamin Conta|Demba Conta,Joshua Wesström|Lamin Conta|Demba Conta,-1
