song_id,name,isrc
dIJ1iSerEKcfQaA/Bl276gPo2Bl1Q9af/XvvQNMWoW4=,Skidamarink (Sing-Along),TCABW1471995
a5aVanmHRxH8ek81jM8kQKNOd5c9pCueLGl9H8qBSQs=,赤橙,JPTO00200812
HFm1j6I+L/2SDyyJnvZzBiG3QQAF26KCnPiiKQQ9pcU=,The Mud,USUS11500160
OEDnzlRHl5+vzOLglKqw1eZi9gSK1MagYkoLZ/cX99k=,比翼雙雙飛,TWA458310210
MMjdKzhpu4z5rJHowyC0Cf/QV4aRTniI4gPoF52a3XM=,Trust,JPB600007308
1EJeGuXbOXVFqWAW1JJTH/q1HXfEIyf2WIO+XNfjPRk=,解語花,
nB0dftMlkWWOSjFygPnUK+sv18wiqxVjIdokRPoKKGo=,Air Hostess(空中小姐),GBAAN0300547
cX94c6kXCtUiZVs7dNjRY5/ImQ+pvChcAZATzuE1oc0=,Outsider,KRA301200374
RGev3G6vJQ/IYshu+zAd6Z04zCGQy8A54c79ZxNY6PU=,WONDER! SHUTTER LOVE,JPR561500120
fdlcu7V+8U+W9jAwxDhArNG+/spOCNqLhpARM6sTE0Q=,ibobar第10講 disclosure,
UPzSjvX987eXoveGoext4xqrS/Xr//PHc1U0HbRLGK8=,I'm Dappin,TCACG1594149
qJEKo7zLYAL4jHOinUDrN1BxG3tejrmdqFMX9zWeY64=,爽,
/QYcgcnsRwAB2xqbCmpjh9ftOXljVzYEumTlgwcNzfE=,Mighty Mouth,USAT20001372
r0PC1JkCo/z3K7Tqp3BNTRqiE8x+c8NvBIfmq/J7Upo=,Piano Sonata in B-Flat Major| Kk. 441: Allegro,BER181057404
dFPZcTBAsfTvLrww6eSbIahhjhixLtHPNim0bDRToiE=,雨中琵琶湖,
woqIZehNvsZauK4xvex1+4kgTTGX00CEq2e2cS5Q7tU=,Minors Holiday,USBN20700536
HIIS0silwQSQvCysAfbHinahXW9aJnOrkIH5mMynj0o=,No More Sorrow (Album Version),USWB10701216
gmEMcCoNtgGnc/hxpnKKRrJS3rhhXiL4S6XwSfszeD4=,捨不得你,HKH611500054
8oFrpf4NpMm744xsOWwJpSytGrSaDFdfeRfpi60KHEc=,Quero Estar ao Pé da Cruz,BRCS01500116
9KIwSdGHx3V+L7OBGo92nU/JOWfKemk9hcIhBgUCRZo=,愛你到底,
vWS9ZDENdk3CVzFrXohWcLMhp76Mpzje8RdvUn5AWMU=,Day In Day Out,JPTO00800600
XIUCXN8OLE5M11BGIxw62Fjto3+ZuhICguRxUzJ535A=,Sayonara Ryoukataomoi,JPX401500055
nllPG0f0h4Fo/JlxgVFznMHtrZ5uYeo38hs++BwjMcg=,Let The Beat Rock,USUM70964617
JynZET4KqITzUAazpxzQAuX2jr1I5/sfQoirro1cAME=,Sandcastles,FIUM71201041
+CD++xnlJWZQpiUAji7szR/loha/0L2kLY5HQORUtEA=,Crawling,USWB11201265
gs59PGfvHaFqgGFkFb5TwroXBnPPiERVoeG40yZ6c60=,When I Was a Boy,USSM11506458
hGKfpW5m1/TDStYCSj8/jQes7we6k3hYOHPKVDUiPMA=,翼,JPPO01339574
kCmsQ7ET6l+I9ewz5MgJ4TSghx8as0LsOgW6++WuHJU=,愛到心碎,
olL6vhj6+CU62CdpBSGSMgQxifAptkMh/xnShIR+UX4=,忘了,HKC841000203
ePR3mEh2SeRr6v09QsN/DhJYEXZY9DDn1hcsMYnqlDw=,Sex| Lies and Sunshine,USZXT1112492
WpDpehMJF80f+WX7XqvqiBXG3E+126N/QZgYyuZGsvs=,Run It Remix Featuring Bow Wow & Jermaine Dupri,USJI10500707
91jv3ClJvQvaJfLD+FCS3/Pm1y+FAzbPqbKhC/Oesbg=,Love Is Rising,QMQ3X1600198
LGzAQKJk3k/C5cvI7flKLv/nNEfZ/XS8XLJs0um9t0I=,Pieces (Radio Edit),GBCFB1202312
F2oJ8FLT8yXl3fU+XQrftdWhvoFbUpa0TbbN7BgOZKc=,Les deux pianos,FRS940100100
Go0uVjsJyz+UMCv5fvjQ8HUEgSrMGUVQutS7CiqnrjI=,月河/ Moon River,
OvBI/gGUL0RxtAqlLLB4x2t51rPXT0q+HG37N7t7Dt0=,Suite For Cello Solo No 3 In G Major | BWV1009,
jSYzWey2/z4lsQZT/4DuFxP1SvUOBmWZR95Rq6+CBk0=,Long Drive Home,USV291396157
+OuM6IxXPPRcJHDJTIl2xWVUTY8FFya4OHKwvGWbxOY=,Escape,NOACM9702100
ymWczaSuH3PWmEPizz0F/I5+gjoYx2kX2SVNao3jfng=,Zero Zero One,GBCVZ0300578
KK7o9ECcvsuGLSezlO7NeXGYHxTjfHG75yxJPAC9c4Q=,Days,JPKS00500401
sZn2oo/p5QcHUsbPOQNFWt5K1vg4TbaLFn1Kc5sNggU=,Read The Blessed Pages,GBCVZ1002853
tsFDpfFe1RbQYlrX69Ed48mOrOtlrp7afQuxRbjroc4=,Hark! The Herald Angels Sing,USCA20705046
aEqt3F4WUqOwH8U70PjUp5jl9+bdjN9GeRXjLr2nDkQ=,เพราะเธอ,THBEW1500129
3x6lFrrtKFMGHeFo5gHRDMV4puiEcJU5qt3edUIZKMw=,Sexy In Latin,GBBLK0600454
v27dK9K4qtJw+gwg6sYfKDt2yl1dpUWX2K0J7CeX7+o=,We Will Rock You –The Houseboyz(全民搖滾),
xOz77UxFrSbj6zMXjYqrBnN1ZRo1J+g17iNcJ2mKXOM=,燕仔做巢,TWA871501706
EZ4xqIT3FMEJbswklbjnvIoKPokzJ+CKP6rdxKKABQc=,I Just Can't Stop Loving You,USSM19909071
C0VW29paSZLxPntIlEvc99I4fuaajsjIyKgnPzaNr34=,Wei Qing Qiao Cui (為情憔悴),HKD048701215
jZgvpca8nKtkbEDUaIImaFNoOFGZKEmVK77tnhCv6QA=,The Show,MXF011200056
1r+fRe+GFsuCTJ5x7nUiVnpea7P+mXzFKpch489InkI=,Heartbeat,USRN11500761
bXPt1FmhOMjThkknW5BG/QB7fDfVTbbVIlDy9Ax6qt8=,Recitativo: “Ed aspettaste il giorno”,DEN961531208
ICHi/RLnfdffy7iVfcQyeXVw0VV7ekjRLjDtOmoSoFg=,Something's Missing,AUIYA1400012
BzRozvJv6ODwMd7NUDa7ZzpeJ3NEB2NX1sVXYDsbEUI=,Incredible Voyage (Vaporwave Remix),TCACS1650686
SjD69n25sgDIn+JAWTQD+sURJIzDCQJUan8esogyUEg=,La La La Song,DEBL60747724
coCXfF6zeToUoLu0vggJ0zg/NOwOIBNvIGASmMM3lYQ=,你幸福我心安,FRX201645590
BKOgCBjWBnMw92G/VOYhlwo4ZnOLp6Qv29/yfXSO3Tg=,Estoy Aqui,COS019500012
e+UYuCNf2bfmEoYkpQi4PD5JmWIZb3Jy4kvkOsi3lts=,Infectious,USRC11403174
sY1kAzC1FYIwlX9YFMvvY8CpNy7i5Ky2I0NUd5WnvLI=,All By Myself,CAC229800162
0ZltjZvfhCijiCkL3NHpdTNdWwrhfAQhWb2ckAt1BIs=,Towani,JPU901503496
0R6/My/3JK54bl6harovBYItpOxtkINI1qrE4ldkYOM=,Hang On In There Baby,GBARL9700101
RCKmXqgxUfhfHQVCaF+QpmD9GhItV0APc9w3um2bBNw=,Madorom (feat. Hus from The Connection & Kissey Asplund),JPD731000459
zcTs8Ax7mXV5prjWFIAxwBkOKOdzNyO1+zGI7YBx02U=,Tetap Dalam Jiwa,IDAC51400088
YPGYknZAc7ZXaICp9XdnmJPI8lw2bE4UZOcXAnbqta8=,Jump & Run,DEHK91586938
7rI4ccZAHj+5iY/RAwOmYeb/NOSLauBh0gNSeAL3RIk=,VAMPIRE’S LOVE,JPPO01410374
A8xaVw8seegjdRBy08qeBl+y8FKUjFA+y5tZ92KewKU=,No Future,QMRSZ1600241
8vNtdrEQh42XSfutJNw3ErAjUfR+SUaXX5dc4OV4kMY=,Hail to the King,USWB11602077
/reoQE5WcHqpYqgsFr65WzKRkNixWhSJzfjKLhRFhgQ=,ITS ALWAYS THERE,
tVYcwruFwgUI50Xk6Canp8/0Styos1/j4Sqybrpbjkk=,New World,JPKS00500181
lH6kQgIZn1zzwm8osQ6pWJvcdnyTeAxN1SrdbdvebrE=,生日快樂,
DBBaC01+xLDts4dxNiAzoh6wFtpflwge8ykAdADVw4o=,Born to Fight,
02JlsB59xROborU70YgWxKzhsjwVSWtgcnp2MQRXAR4=,Singing In The Rain,KRA300811273
G6EGFY1u4lPzNnaNUDCw/6rwyWP2PC46utx8+zksgGo=,Get Loose,USQY51358007
Rt3TAVEQUErd4PShMb8R461eWpSRs+aSlssTtiOmLmE=,All I Need Is You,JPS601600069
uroCeMpF4yBkfir+0beW2M2zbp8bJ8JNxpuqs3eRgZE=,Tchaikovsky: The Sleeping Beauty (Ballet)| Op. 66| Prologue: No. 1| (a) Introduction,GBAYD8200190
6lcuvVOc5+vy8Jw67c4UVLVej3Y2UNTDpO6LM0aPSoM=,Sri Rupa Manjari Pada,FR2X41473978
yKQf1YK+YzbqQ4wdwoYCPc+xfjKim3GOYgfc/oGhTZI=,My Style,JPB601502584
FqJ6ziISm8NhWUkeZSA2c/TdHJTjgIzLEv12IBGRL9Y=,"Vivaldi: Violin Concerto in E Major| RV 269 ""La primavera"" (No. 1 from ""Il cimento dell'armonia e dell'inventione""| Op. 8): II. Largo",GBAYC8802411
HTnK+j8eMCkSczRRs4RHeo5nqkkSF3381jIT582s8VA=,I'll Find You,HKG290600546
0JsuD6LzwXajTN6l7VP8iA9hHBj5k3iiMW3lGsVaGbI=,Irreversal,NLA320420767
XnZD9ttp/3BOeVqjne3SvgX6FFy9d1TmaJoXjaX38Us=,想著你的感覺  - 合唱: 巫啟賢/泳兒,HKD251437211
5cFaIxyC1X4Iwkb92Un6SeV6rL7zjRbFfuE9S4I3vxo=,千言萬語,HKUM70802038
IAhWYCyhkzd+7Tg11pmkpy9QEJYI+k1BqJ8/5tq4qBM=,ประเสริฐ,THG010810042
NRJj24wFSPa97qSw9sJR5LErGDjn0SC4qMYenEQ3bxU=,地球之歌 (Earthsong),
6wdyKy25Uzpm48T56/JyL6QSPldZH4mkyr/qp/Qi/sE=,Joy Ride,TWI970872608
tMzsQlagA4weJPsFI5hR0jj4MGjVDVqWE9R4IdSxQNc=,Zombie,GBUM71402974
01/QUQHBO7ccjN1+FaoCzTEkcVTgPX7SE2jTwddumuo=,Concrete Bed (Original),USBS50510444
V3mMyFARUQ9h8a75dnVupTSRQDVtc/4Pa77rw2HZPbw=,Let Go,GBHMU1300147
xaybtp2XwzNQ1FNz0dmu3OSgZ7xEcYuYY4XbK5jt+NQ=,VIVA LA VIDA,
rzn4aadvPNut93VYvL3nBbEANGAdMZjJOhfjTIXVTR4=,Coppelia Suite : Scene et Valse De La Poupee,GB73Z1100134
Brsh5VUegT96ZL+X1sHdt3oRUT7e9Fm5ZP/dpw75aaw=,Cloud of Love (Main Theme),KRB461700068
vrKO0y7He01Hvux+bLtR6/ZsSsi2tGNpMl3zmKTAoeo=,阿比諾尼 G小調慢板(電影：閃舞),TWH610866036
7Q8qs+gupgWWDdFkJ031Nfs7WNCMONLBkYOOQIr7k74=,小孩別哭,FR2X41617260
0EoEzMRtBAAZkesa1rzTHJxaRCcseWstP9QVl+Z8YEw=,遇見多蘿西,TWC011305621
8AMY42rxkXY+LQtfv3kpXI4Z1iPjL9MEWzoN0mArR68=,目黑,HKI490356104
paY4flmYSEV7PNzGwj8E+104/m2LRYrRYeDoaegg4Tk=,Cinderella,GBCTA1300137
uZDNbahuAoa9eTUuc4xTRMeIFjPYLRZp3Kw5TiTKOhg=,Knot,US3X51490102
OwChEdGv5SjPTGo/JSMrdjDs/samA3rxNNwHJNnmAqc=,La Vénus du mélo,GBKRR0900305
/Xn2haXHOOeLt1O21pawLF6mi9rIsSG/0OInmqVO8Wg=,飄飄,TWA770700685
22n13LxQF3rsQOqTLjg9pdVrISgOBKxaRYonrr9TdiU=,Scream for Love (Dmitri Vegas & Like Mike Dubstrumental) [feat. Dmitri Vegas & Like Mike],TCABP1360434
ax7OuHJKg7TF4PhIoJO1rIWlD8fScJrWGjGsV8IA4MQ=,Johnny Pistolas,ES71G1633898
MX/1OjPAdJlD+HGMLkwr7rqfh7CekNdJC16+sVx/MzA=,Got Love,SEUM71401534
Qnoe7h3KYcEkmcDxY+umixIIzVng1oMzwmpdDxPIxro=,韃靼人舞曲,
YptZHcAXmUcuRy28bNHRA15MOF8HlHG1C/81GaeppMU=,썸남썸녀 (feat.휘성),KRA381206116
HXw+0jybDAQ+ZUXp3VF4x6SGaIULcpa1xOcpvIqZFw8=,Blame It On Me,USUM70961318
zrZ36XJU7lg9YebZJJA1NCuYoMxtksRMtsEaZLD2Dss=,恭喜恭喜 (Music Box）,TWR131201606
niSNCd5jLy6rA6fSs7Vk8exU/o2sOXbV8KWxNMo8I1Q=,Total Meditation,ITO101590278
nC2uuYsPp+4FNlJBsVfR7ec9dDat1t8vyQACob2AIQw=,Medley: Pipe Major Alan Walker; Irene Meldrum's Welcome To Bon Accord,GBLGL0007891
P129aK9wiTgJbqUfmUvUFtuZ8g1l2B+B43zNtElX7hI=,ベイビーガール,JPPO01511651
TPfHgOBOedqL5dERPgdbljB67BDZk1QWm9ue4Q1wafo=,Beating Heart,GBUM71400516
Y2gl5UcRAEXSdBOqqC+TprPgOoN0J0QiDoMpvTiqWLs=,令人窒息的夜,TWV871606007
Eebiplqh8asLYKS2ILMwTEckSKi0zJdy/Bm8mtZ+aIg=,Wanted To Want It Too,GBDCA1503044
LwMZLJcmZf5nDs1lsLkwIkXELM8K3xlrGAebcqb4BjA=,Good Morning,JPTO00101178
/tmwRg/rtW0SmeaoKGZWr4bndndmP4tgtp+vm+aNusI=,交換,HKA610500494
iIP0cB0NEeXHBTU1Ti4oAnwrlhNqphrTHqDDTUf/fIc=,祝福歌,
XDyYSvBCn/w5jkUBwHf21P/Ynotw1NIMnYfHb9p0A8k=,問自己 (Ask Myself),TWC150202002
JE2D624MOoM+z593OGOjXu92C40b0iyUMwjr5NRWgys=,Be Like U (feat. Colby O'Donis| Master P),USEPN0710056
5UdjUfEk7Mb+JaLNK+ls/ep0Lky6SFEddop9RTAv0ck=,Im Faded (Remix),TCACN1683935
YBBlppxCauvNM3F0Lk2dxip7LvVN2u9tkCEjvgbeVBg=,Kimino Kakera,JPES01101365
YuXr+BsiXN4KFqrgTprTn4eYdmj0nQ9pUx1+NRODbH8=,Bachianos Brazil Samba,FRZ819201179
S64kg5+nojoncp+QPVhOqsH3vRajT2QeUGS4Dgb78ms=,Display,JPPO01406033
hzlylN8IhU4ZLqNIeOAAS2q1TImHEn+a4EKo8yAJZn0=,Reprogram My Heart,DEE860900809
djJ9YPu3PEjOFrpOS2q3kAeub9rsY2bF69wRzq1Jk9o=,曖昧,HKG079800240
LoYVmht8TRKmoNbwgc20OGKBfetXDwjT4MH0lTkrRag=,Forest,USSM10107258
lb0LSi9j1uG0HEPWKrztb54Ntd1TXo0cq4cmi0LmH8U=,(It's Only A) Paper Moon,USEE19100010
35R9+3umKyS3aLG7j+0lwEKPNA0zFMhwCe3oa335/xY=,Chicago Growl (a),
kTIsVLpBxLPu0tBQKbYdsbfxICeEtpGQFyF7rUFNTVI=,I Can't Ever Get Enough of You,USSM10114446
zYGtPW/oL1r0AUOOk5EX5kdD6GNjEfta4TmffB0B0FQ=,Koi,JPES00803042
yzNHXDvf9/a0Yheb05bdQrDA0jEMwExGcgNkRvhSxdY=,Wild Wild West,USSM10213189
HajpLXxh3qbwpHzHWVlhYbfUiNLUl0mSynjI3f8PLlg=,我和草原有個約會(琵琶),
KQIf70kl3L0FNoyqN+Eb1IO76s0k/leomLciZ34Uqjk=,Monument,GBW231400027
QfYoS0WZ9SRWL6G1dtUx3kwhYqGtPtKSPurSqGiKiyQ=,光,TWA471398020
NjoSwTIXpnrmS97qrC8nIBaDev6oJanzh1TqOHoz68s=,BROKEN STRING(JAMES MORRISON FEAT. NELLY FURTADO),GBUM70810083
Qe7TYPVT/kjXmj04EpeO4AU0veW6FsdIMmR2wCFqDHI=,Sugoi,USHU21200105
beqSK3kxKaGnhRnSxSXMauFAX0F19cbQHyDJyugfj6w=,BanBan,UKDKX1600077
uQNTolo2rG1yyIeh1HQIJMskd7ZjsnjVwkegB+vFjJ4=,Work from Home (Originally Performed By Fifth Harmony Feat.Ty Dolla Sign),GBYUE1650126
TGbp4sVAC2owg2X3y+eg6PJQbO+Kg6Aezjn3n3P2W6Q=,吉祥如意,
SaQByx5gMayzj2tJbhz0xoS8sZag7ikGXrJReOC5REE=,不自已,
rn5hhTuT4gTWcLKf0FeoxKblcvSxxQVWxLJFHrZ3dL8=,Going Home,GBBTF1300147
WcLocpKSctXwPsIZQL8xb7vGb9mU8XX1lj0CWYyj/LA=,天使,TWB679704101
wbauqsHIOkpUJ1uk1wVePj3CC5gKxN6RwrPC48l9LXE=,Bach's Prelude,US4EB0400112
Cb/C1RK70kRlkugSm7CxmdcLGhD6r2ilG9jK/53WBnY=,Ruleta Rusa,USUL10200200
rIz+JH1wX8uCQXAJ0wd3y+6wK2iAl4IgQp7Dsu3QS1w=,Suga Mama(乾姊姊),USSM10603617
hacLOTz7SazbCHW3At6fiwATim6nhvi6+4x7BX5hOd0=,怕死,HKG070610018
1zWGbewXJtXyVphZ7fKxXILuAPY5EC61Bjv1K93E6r8=,The Great Pretender,USPR39402506
1kb3jWmEu0jPaa/tGApN1mXSSn2bWsTwnLCbp/gqOCM=,DJ Got Us Falling In Love Again / Love In This Club,US4R31007569
9WixY1YDiSP8ekRapCKejRRdyxNqF4fNvmR3swzV4Bo=,絲綢之路,TWA118300208
+5UVT0Kd0nzFHCqGRPOitL69suCjZZ5iltLFpx1pJco=,All Througth The Night,ITO101053207
9UofCm3ofn6oR8KgN4kyOuFvM+OFTsn7bRAR0DktgAE=,YOU GOTTA BE,JPB601023105
YkNn2OJSfgtNP+KPhFHV6YsYdUzcMyNcgUSMFgVzeoE=,Gone With The Sin,FIBAR9900314
e4e+AkGgRxG/uzQEZ0K9dhG4SKA+NZ1KXjo221Q/G6I=,Silent Love,JPT900000012
dat/RR3xw1rl/8TYB1LZYG0NEugc1oNWKPkKxkk7Jzc=,Something More,USHR10521711
aX8NNMo8u5HRBQxZeANBGO72b/bDJXdFTt/ovqncC/8=,军中绿花,FR2X41540908
3mo4jAzjvjjTo7gcsA6ojT1c2hv8k4aUYLgbMErrphE=,Escape,NLF711504684
Z9PdNbvH9bDv8+wNIWFa6qwvUJnepPuX+J2PHvc8j9M=,Epiphany/Savages (Part 2),USWD11571219
gpN/Y4wkGtCW3BXXXu1wB0jcUxY8RYXbKnoTTSRbk/E=,天使之戀,
+e0iAJM5+egfVtoS6P3bkjSCgGYKusDkqzqzvnpknEQ=,Rude Boy,USUM71011931
mGrQmcIOS3pozq+Pab0h2RlwwOLzmtTRKzUXCCO5Ico=,"Theme from Resident Evil: Extinction (From ""Resident Evil: Extinction"")",CAM460703089
k2gGxIJqjdvD//EJoetqvN08L0FfDJDumU1vaXS0TZI=,Bad Boys(featuring Flo Rida) (壞壞惹人愛),GBHMU0900045
vP0zVzwFTzn7xy2xHXLRLuPXMCV8mdtX7dazKm/q0zs=,Revenge 復仇記-紀曉君,
Qu4oQ+0NrVfoYnLdFwnyYZ9otEtEHWivCMobZrfdTPs=,Stray Cat Blues,USA176810080
SZjS+5kholaWFFwLPKuwM3UyNMwgmnUl66OMfAwiGvc=,人造衛星,HKD250231309
0TxD/oMUjrpOO5hjm6eYpJ7MNmJWSlGtj1UdWFuFK1o=,Dynamite Interlude,USUM70749768
GgNMUnpNVtLXD7/8vPHb/aQM1T2iXwcRe7umpC5jQ10=,江湖淚,
Vb3sHdzpy4YMu1j+S/LN70ywFUZzRq7Rf8+GB0kCFDc=,剛剛好,TWD971400032
+rDKbyjtiNtPWbk6KxD1VQaCZ3nct7fB5L00+bbWyb4=,Close,USUM71602394
sPZ09QwHyDRwtT0NjsQbWnpYsWnwwRSBZq1GJFpuWEE=,Sentimental Rag (Piano Solo),
lXOaPCW4R66Yr2Xa4Mo3J3gUStBnYEH4xyEhlBNCcNc=,Heartache (Undertale Remix),GBMJG1608095
2HKVyqtsA+Yu2MshhSo+B1vhqdjuo/jXOAL1uoFNRsQ=,On My Way To Heaven (Extended Album Mix),
59bHBUe4VUJQNFVk9whdltnHAt0Sdi5xUsWejyCrRsI=,你其實現在和我一樣,
Vs+Mx/dhWtJ65tYC7rjTeT2tLG/1O+oIZVEk5D2RgQ8=,Scandal of Grace (Chad Howat Remix),AUHS01406343
uwHGZDFtWeTI52oyj9gxK/su/zi43S2MCikQTJpi2bo=,老鼠的女兒,
tt2wPcD5NVSgpV66xKi45Ny3hELKilazkjc2oqmyaAI=,"Vivaldi: Le quattro stagioni| Violin Concerto in E Major| Op. 8 No. 1| RV 269| ""Spring"": I. Allegro",GBAYC0003248
oND0Ab6/JJoKrVT7pEdNVEPt0inu4/Vq/kq8XdBlm1k=,I Hate U I Love U,ITC941603667
ncacayam0DD9A53Om/1g0PPIpRiu6zaF+gi3RptB+sQ=,Blest Water,DET951400392
PrZp8W1Boy8oSgqsq9wWRurVZSCWjfrbY7uS5+9OWBc=,新年派對,
zTFg5phrZJodUypg23f2ZF70zJBiABKqN4yO2YiHRas=,Lovesick Under The Moon(離騷),
QC6/6RXtNZ5FGhcOpcsOdJyx4hf1n49iV9Hy6bRP1Ng=,Excuse Me,DEDU21200304
0Iwz+J2JrS/Lhfe3Bh0zuwJhvwR94PKstJjFJCZV3tM=,Yellow Magus,
uCQRsAHEe4dwEcm9ezUKPSTSNLWfCy6+P5NfnwxGMf0=,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],USRC11400628
IFr4YDB0/mXj85cflaJH+OQoCxOQAf88vFmuwubMBCg=,Miss You Night&Day,
HjCv/bKZawgY9VgnKn584QEhaEevknmcUs6LRF5u3qw=,Song Of Hope,JPTO01200877
gZ0chKu2P75+ckyuwbxsApFrMM4+pdJ6RyRaEpFM6LM=,Apropos,DEBL61499263
wf6fgzc63S/oX0gNj9+NUwmZMSzQmgyNzzb85/FBfSw=,榮顯父母,
vYEPeAaBNuH8Ee7J5W6uD2aIlXzIsUh9PAIswpOGjlI=,Tooryanse,JPTO00601857
pXbQUL3r2BVP2LJFi7+rlXnwhRuj0oWEAxvHSL4d1PY=,Winter Wonderland,GBAYE1500926
MHWKDLG+LlOvAvVS3bBzZGrxS/G8SoG6wDt5GECPlwQ=,Cuzco,CH6321404228
g0HdoM7wbiMz6C0I0nXD6t6lL3lPBt9TGAcF0id8c44=,Closer,USUM70809378
SBmPE1RXCHL7G50Ebp3sReY/Q+FL3mvo1D/CiqMoo98=,Ame Hare,JPS931500011
Gr1nXLMId0OLnGrVrNLOZ35mZ5Czixv72/boMsYKJIA=,Dance Motherfucker,USDM31300236
wPbx2FQd8ezGLUn1KwvJmLgfb9OTBp7Dv++kXRQA+1I=,To go,JPKI01419936
hqPwfCH+qVAAalcnQ+4I5u+BpeBJOaaxRHDRVJb78YY=,Can Anybody Hear Me,USWR61000003
1uu/XdTkjx1OgyqefChCWuI4bioY7i4SRO5bNvpgPg8=,First Kiss,FIBAR1300123
1mdXbZBN4LzF2J2KxzjmCru+jyPwHkxpz/no7kfzmq0=,忽略,
4C99Vasn2FnS/xF0fYB2DDg74OnzEP7SWad85+4rXWU=,Infatuation,
JqMbmJPl0J9xPijFmyXLzKeTJEq6fRzNuLnVOw97kC0=,A Dark Design,GBBBM0500086
wYOZAoSBJMk8xfygnsJfVAvX2eotVfvdOtm7HCYvylM=,When God Made You,USRR40300046
QUEvC+lgtlcW4110XdU53d2iHwJtZ/Hf8znIF6pp3hM=,星光,
ZL6eBAJyzfohO19I37T9gnmGvIYRQdBvvhslpsboDTA=,春天相見,
KaO6LgGqcSpbFTZ1ujB8bfzQObD2tiWHC619a5yzERM=,Rumour Mill (feat. Anne-Marie & Will Heard),GBAHS1500260
Dr8AaUVkk5XwvOfS2ay12ajZYWGxZ+E9MBkTqug6HHU=,Losing Grip,USAR10200222
ytpdPvO5kP1bpV02sFqfSGT0xZZGwvZ+6PjtTNWE5WA=,Mission Impossible,GBQT41500041
sMWcR92g0Q+B2kRWyfYcO33OK8hv7ZvFQ1pGtlD2fiQ=,小酒窩,HKD251009617
uU4Q9taNYVHBb2vpX1yBXBEHJ9OyW24AzS1pNqXZang=,The Old Rugged Cross,TCABE1288215
AzFnAy/gxaRoUH9gWWip+7LGeULbeAp7nhrR+Eb8Z9c=,十分顏色,
jsGKZUyJGEo6cY7KVgWZO8Hd7DS11SwL9+vcHYaETQI=,Moon,TCJPB1591253
17j/UAyWoutFaQTnUAOGqFjmtfLPBWkkV/slbYFm+Go=,Claude Monet,AUI441200166
v+pRj23VD6zyVDs6rzDfgx62N1F/70OOhUoeP49v+Lg=,Piano Spa - Romantic Massage Music,ITO101584941
HkzkEEgifRYN8OjTWFVWOzkBZPsZiGsA41YPrBomu9M=,Jeux D'eau,US6R21300728
KCJkzcYwg8AFWdBKFMr1mJvKNytpQ2NA1CWt7eMSfRE=,熱愛,JPTK08510213
0t6bhQiLeS2xx13cukvt3xIkcQXIdNXk7xTlwwmjXXc=,Guilty Crown (The Void),USQY51500521
syLfdZuGKgA4zJ3nQGc2sbwhz/KdJRxpLK4WCSY2qRE=,Smoky girl,
MjXXxtQBnKhncQ8eulw5QflD3kmzZPsZ+gg1RRxSjEU=,Say It Ain't So,USIR10400084
G451DXpZUDiq0AYp6zZEsQZgzGRx+fN53rFIc65GKPk=,We Had Today,USV291432673
yKnGAQKEO357CZm+nEdTGGwvE88f1A8LH11m2awspe4=,故事的結局(鋼琴弦樂版),
M3cC7XWJD1OxA2QrdT/BxOaVqhzETJqCMHWwGbt2DIM=,自我毀滅,TWB879602201
/Tada3i7ut0Jt5+IG1RnTR2xZc+V58l/zoi1i4pZgGw=,Let Me Tell You Something,USZ4V1400051
aj/D2VqKSurU3POZ9WVP7cj+WwmpiSr0a0aQF7wKT/s=,Is It You?,JPB600636512
poh37xtdiTVweDktprhqo2s8ndrVxTvH65WDGhGoboo=,Serious,GBUM70711278
SKcVb/x3eD41UpIEIhhlllxiSfOQpWXgFaYcZ5DZQdQ=,Hold It Against Me (Glee Cast Version),USQX91201652
QYXRNjzdRQHVC5PsGkoCLxr2go0oGE+fVlOPpqzDdfI=,Soul Rebel,GBCJQ0950154
U8UDzvlkY7bcYbgsZSJE7lhBdoRLNS2WIP1rt1dysmM=,Satie: Gymnopedie No.3,GBF078341403
J8EdVmzDrEm2Qh7nuKPaZeyf4JbMbeGUys8HmwJpAMw=,North,GBPS81527474
wx54jNS3SNzMlwIPN6wmhOp2QXRg0pBxBSMY1qXvONo=,Give Up,GBBKS1400233
X6kVyqCYsmDfSPsIYc4r+P6B9yRbgUQS8/eo33hUtjg=,Loose Change,GBAHT1400225
JxNQMujR7negYhztizds2owSty4Yjx1WFLJuEYS1/lE=,がんばって 青春,JPB601100901
NoLy1XYp3mp0gU5p8lTJZDu+Wfn/srCh1u1v9Pr8zqY=,Drop In The Ocean,USMV20100090
qTbAGXj+g/zl9Bup2hdPu+nD8Oh8HVPP9G4I+pMWyQY=,話題,TWA459856806
+ZEpMqcrL7gliWy3K2q3xW4UjKja0ybUa0tQILY0Jlo=,Nasreddin Hoca'nın Dansları| Op. 1: I. Devr-i Turan,TR0281405215
bqfNaIxGy4CZTCxpLA7DSjOWQsZduPoQOibPJYwJt5I=,Never Dreamed You'd Leave In Summer,USRH11602164
uEa5yYP6lLfqWnGJ/CeZ86Ohzg1qZUNZrkal3o8gxNQ=,Eternally,JPN900500970
JVUTw7s1Q3U6C2efxmDjmFH8kE5VNu4wXTY9rc94Cxc=,Talk,GBAYE0502216
